"Zone","Nyanza","Kabarondo (OSM)","Gikonko (OSM)","Muhororo (OSM)","Save (OSM)","Rwamagana (OSM)","Kayonza (OSM)","Musanze - Centre Nord","Nemba (OSM)","Katuna (OSM)","Karongi (OSM)","Huye (Butare) - Centre Sud","Gatsibo (OSM)","Byumba (OSM)","Kigali (OSM)","Gasabo (OSM)","Zone industrielle 17","Zone industrielle 3","Zone industrielle 4","Murindi (OSM)","Rilima (OSM)","Zone industrielle 18","Zone industrielle 19","Ramiro (OSM)","Ngoma (OSM)","Kibaya (OSM)","Gikoro (OSM)","Gahengeri (OSM)","Nzige (OSM)","Nyakabuye (OSM)","Miyove (OSM)","Musambira (OSM)","Ruhango (OSM)","Butamwa (OSM)","Gisagara (OSM)","Kigali - SEZ Masoro","Ruganda (OSM)","Nyacyonga (OSM)","Rukoli (OSM)","Rubavu - Centre Ouest","Zone industrielle 5","Zone industrielle 10","Zone industrielle 8","Rusizi - Centre Sud-Ouest","Rugaragara (OSM)","Rusizi (OSM)","Rwamagana","Rukara (OSM)","Musasa (OSM)","Kigali - Hub Central","Kigali - Marché Kimisagara","Sake (OSM)","Nyamagabe (OSM)","Nstinda (OSM)","Muhazi (OSM)","Nyamirama (OSM)","Ruramira (OSM)","Remera (OSM)","Kibungo (OSM)","Nyagatare (OSM)","Muhanga","Kigoma (OSM)","Rwabutazi (OSM)","Butezi (OSM)","Cumbati (OSM)","Gahara (OSM)","Rukomo (OSM)","Gatuna (OSM)","Zone industrielle 14","Kabaya (OSM)","Rukumberi (OSM)","Zone industrielle 16","Rugendabari (OSM)","Nyagasambu (OSM)","Nyakarambi (OSM)","Buhanda (OSM)","Frontière Bugarama (Burundi)","Frontière Rubavu/Goma (RDC)","Ruhango (OSM)_1","Karondo (OSM)","Kajevuba (OSM)","Ntunga (OSM)","Kibuye (OSM)","Masaka (OSM)","Cyamutara (OSM)","Frontière Gatuna (Ouganda)","Kadobogo (OSM)","Gatsata / Karuruma (OSM)","Kabuga Ka Musha (OSM)","Runda (OSM)","Ruhondo (OSM)","Mukamira (OSM)","Zone industrielle 13","Zone industrielle 15","Ngarama (OSM)","Rushashi (OSM)","Bugarama (OSM)","Kigoma (OSM)_1","Mugina (OSM)","Gitwe (OSM)","Carrier (OSM)","Bugesera SEZ (Agro-industrie)","Rusine (OSM)","Ngororero (OSM)","Idigiri (OSM)","Zone industrielle 1","Rwafandi (OSM)","Rusumo (OSM)","Karengera (OSM)","Kaduha (OSM)","Zone industrielle 2","Marenge (OSM)","Kabuga (OSM)","Kayumbo Centre (OSM)","Kinigi (OSM)","Cyunuzi (OSM)","Rubona (OSM)","Frontière Kagitumba (Ouganda)","Base (OSM)","Frontière Rusumo (Tanzanie)"
"Kibungo (OSM)",0.0116777954903538,0.407434895263555,0.0142679701809838,0.0133044412005123,0.013205923127064,0.0906240006521752,0.126105478542332,0.016766590458208,0.0138617874870323,0.0169925614104146,0.0102641955000517,0.022370692973934,0.0339053509532816,0.0210086568812357,0.0313990656665066,0.0291731160582116,0.0231102300660261,0.0226714366124354,0.0229156347226321,0.0315939795165837,0.028963845311058,0.0297183601844166,0.0282863783274093,0.0347877647457843,0.316174506421928,0.682455159623494,0.0535573574750944,0.0400312927971754,0.0429324271289934,0.00656234072288535,0.0156329815555892,0.0179101295503948,0.015430489018315,0.0227295201842128,0.0134611614241657,0.0762016313329575,0.0153232797923302,0.0237637302041089,0.0298552646965657,0.0111582472018906,0.00606023491202472,0.00602132596387987,0.00522638930854371,0.00864372000698511,0.00626410978755378,0.00745005590991193,0.0445194164537122,0.0642584372961804,0.0121633506644343,0.271309742199758,0.0238509448546668,0.0827116320488539,0.011598631271275,0.0862411847995385,0.101297739032798,0.167084218533337,0.196070155638703,1.70701055991822,0,0.0201153961777441,0.0122765035113699,0.0163420141901871,0.171249555408036,0.116534056365612,0.0841881621419488,0.0807100668436738,0.0199538241732961,0.0163002641494231,0.0243926925363117,0.00981663630325499,0.0570877247021127,0.0343507077330626,0.0129050881705648,0.0465781520601588,0.118574112745045,0.0130420104595488,0.0060423559220004,0.0208173809405511,0.0151836536465641,0.0423161618763705,0.0228626495561865,0.0599708775141681,0.0101831307611143,0.0324865457417707,0.0222632103075191,0.0341147898328921,0.0192194802799843,0.0232449886223603,0.0561148247645838,0.0189051347835398,0.011381565019903,0.00940811016513969,0.00463517431726113,0.0108439467354719,0.0239302973103332,0.0140210291350941,0.00613314091091187,0.0193044247801633,0.019628005114486,0.0136534278255607,0.0220288644322358,0.0450699184484587,0.02233293251709,0.0117452951282283,0.0213131021672147,0.00915287807694348,0.0206562844642922,0.0194323166096726,0.0070707197487727,0.0109883410346849,0.0105448960621053,0.0204140723436152,0.0368123415638292,0.0242535081153712,0.0106236723843846,0.241363586007961,0.0134419439244872,0.0233310781830072,0.014445419030847,0.118981510550723
"Nyagatare (OSM)",0.00778179825596837,0.0227813728376278,0.00996437132309765,0.00940929967230126,0.00935585064007273,0.0258078393922601,0.0275038132565771,0.0180690570493808,0.0151836720696309,0.0283849125016324,0.0090410484405315,0.0161366938734309,0.0736444434359462,0.0306826098228382,0.0188807782579616,0.0161757844912942,0.0144653636795365,0.0143541229358904,0.0140765987920362,0.0162469423350673,0.0128129114917016,0.00994847391649192,0.00966599430765088,0.0124149303196953,0.0172165115893874,0.0186815137195805,0.0199876723764359,0.0175257026700091,0.0170758921973155,0.00558267078658523,0.0214927477335733,0.0146257854135921,0.0118744072199582,0.0158645161912254,0.00871794081188031,0.0499380303618494,0.0140723381145451,0.0203296090722231,0.0144727818876683,0.0117645024318253,0.0063226522403488,0.00627986309290442,0.00431996898996508,0.00725087164263553,0.00536500876651208,0.00622364443331858,0.0176205316838944,0.0291415863292381,0.0119024933186568,0.195550036352787,0.0163027906637932,0.0142991244236188,0.00851395487060509,0.0237399809666056,0.0253431224791538,0.0262487173533341,0.0253487137112463,0.0211894822501145,0.0200826419486121,0,0.010268040594928,0.0108792413168469,0.0161874879576154,0.0152956350488212,0.0144166218721622,0.0143094370380092,0.0304370901399488,0.0276367971075994,0.0137606242924058,0.00905390050835219,0.0131150294001866,0.00997704229432915,0.0110639482188753,0.0187780551162585,0.0152844980239313,0.0106761180105449,0.00502350228065043,0.021750449017608,0.0114654232328374,0.0179844691169371,0.0224616335120357,0.0210821321613462,0.00897728356471592,0.0158919404073177,0.02330334342359,0.0974204758011886,0.0276889017839857,0.0188507615046266,0.0205341848795068,0.0152827171736261,0.012333902008873,0.0100386289406221,0.0038502601726495,0.00643076484422462,0.0875960883398663,0.0141014656428957,0.00526865512258833,0.0284812842752813,0.0268358674339678,0.0107341928883931,0.0243378024209756,0.0225541685252002,0.0218765742855386,0.010188608119891,0.0244182859906522,0.00981320345264276,0.0258811324187229,0.0271757203573357,0.00594375478613392,0.00902286254396229,0.0112732294545942,0.0199233771098205,0.0171424330187057,0.0125632951177645,0.0113558752619534,0.0168888822522296,0.00949627336292495,0.0486777327044482,0.0163537567448336,0.0238771460196578
"Muhanga",0.0479313359317504,0.0134754298624221,0.0385788240579254,0.0353439798735929,0.0341521778140429,0.0191240113484884,0.0150553538119245,0.025175278490701,0.0187979610396099,0.0174434745884548,0.0285022978739314,0.0514184087106482,0.011302790352886,0.0224528475201337,0.0400119253817134,0.0310155090073031,0.0305980456488088,0.0340487308038157,0.035290503623489,0.0313593050377912,0.0177063594516718,0.0180433681449273,0.018476280659305,0.020610225837796,0.0114345982627677,0.0116342081833227,0.0197235766392531,0.0246161331605993,0.0198067046611306,0.00861965145057991,0.0167861062655899,0.207229358873403,0.145720116761615,0.0384329362138539,0.0248405168384241,0.107423147027288,0.0231833472820943,0.0415152556836423,0.017877115195946,0.0180804867408474,0.0102441027318971,0.0112988906179662,0.00703273337978715,0.0118647843333507,0.00796520745998456,0.00991024807605064,0.0141658536589046,0.0130785536558969,0.0257268021620439,0.499598504283481,0.0510069069889874,0.0135456250563963,0.0241658311089578,0.0169378969963576,0.0160262263454989,0.0149576327683672,0.0146242609391465,0.0127821216196414,0.0122681546565729,0.0102680405949279,0,0.0747733646708768,0.0103324561586198,0.00987063170411097,0.00977710342683651,0.010375646082708,0.0220895457316503,0.0169025750221479,0.0272554024980178,0.026521980471231,0.0151498670963344,0.00654732832969317,0.0959790868609955,0.0216679088118866,0.00985768578603504,0.0695334624652379,0.00780691116230153,0.0362414435354788,0.125524650180558,0.0235942387791257,0.0321304574914069,0.0196538008359974,0.0280819414980225,0.0293726460917694,0.030603586780938,0.0279077301974083,0.0242480544334934,0.0428372197309526,0.0205276126536462,0.0589429578093947,0.0140901751212945,0.0181414785387658,0.00606811179368541,0.0196883627510171,0.013366925973964,0.0198459422194368,0.0077236000979774,0.0229534472473123,0.0250689049436548,0.0721577737893027,0.0296937798088881,0.0369105722268098,0.0357771587961983,0.0486843448217043,0.0285016435143876,0.0122009948749166,0.026907378202951,0.0246890126931083,0.00961368348102917,0.0282637732648267,0.0146643413183202,0.0295299283921595,0.0291131348091181,0.02316736994779,0.015018407403687,0.0106935111868253,0.0351145732917923,0.010156583939214,0.0208821489586776,0.0154935787452355
"Kigoma (OSM)",2.54425578788805,0.014631340162545,0.160926859107971,0.139707790962093,0.126990210877321,0.0185332691148046,0.0148845860942651,0.023792636826662,0.017903141699457,0.016965334037703,0.0232586656411681,0.152008033482654,0.0117879041375995,0.0209533489561554,0.0314394914319013,0.0253625486159667,0.0291313954352528,0.0260790794496077,0.026248433484928,0.0255405528824486,0.0313891853009061,0.0390425568687052,0.0407975401601211,0.0422692504527307,0.0178153414462738,0.0154668904995013,0.0183733498639909,0.0215683350302471,0.0184228895219548,0.012480583145989,0.0162174461651018,0.0662608160657056,0.401976477859689,0.0295034678657704,0.0631446041592961,0.0825671547941944,0.0206598338757042,0.0308516765096711,0.0194563552399233,0.0180366868605069,0.0101975580513317,0.0109401446381757,0.0104244074766317,0.0175418195895839,0.0114031010820137,0.0146164859547546,0.014005697708748,0.0133877418170195,0.022158170974482,0.361524281723725,0.0329895825990533,0.0233135872555593,0.0612008397527288,0.016325664519592,0.015636802766014,0.0148794699495158,0.0146001192045978,0.0156427128452249,0.0163388982009917,0.0108753208247601,0.0751733453143052,0,0.0146200048650623,0.0149377036508248,0.0153158870928724,0.0164879970718696,0.0199585551609212,0.0162992566421197,0.021959822358716,0.0218985172759931,0.0271657941136783,0.00816557700927279,0.0444984799171368,0.0196646445372424,0.0129974530340732,0.119928242437305,0.0113926850722616,0.0356063170843249,0.472339267007708,0.0209225313018922,0.0259166202361399,0.018413252393901,0.0229844553370538,0.0245426975492172,0.0251351211212751,0.028577112380206,0.0213479777356321,0.031160800721592,0.0190306977613409,0.0375857118444447,0.0141179513683633,0.0167211123576888,0.00890309927333217,0.050685904644063,0.0135408366981405,0.0184742641242856,0.0110116542141995,0.020727779632055,0.0218537857104465,0.174499291367522,0.0247806647036965,0.0570164302108563,0.0281040688827772,0.0323430125252931,0.023939264250526,0.011744328448717,0.0230866037613223,0.0216138460970877,0.0141589901821829,0.0453049449012008,0.0141157376267468,0.0250448189014173,0.02472663290973,0.0503685637485201,0.014654069435866,0.014164968493997,0.133913360139807,0.0111472008521897,0.0191266383655016,0.0206833783330147
"Rwabutazi (OSM)",0.0104255294394429,0.0904544872004421,0.0129155282473868,0.0121198273095976,0.0120305308355853,0.0486790308438522,0.0558164645660611,0.0147120586165661,0.011855301938127,0.0141234844689024,0.00909982533439267,0.0204875599446274,0.0243657603184504,0.0169394068089933,0.0233926074798028,0.0217635596283094,0.017680982153892,0.0170294075302165,0.0169603610777813,0.0231232229340111,0.0242110341701593,0.0237240135787017,0.0227058224665957,0.028277803246821,0.0829121416279262,0.374469977865454,0.0337157684788566,0.0275112325974582,0.0289451290639717,0.00624759834900628,0.0131221224525016,0.014743495945893,0.0138751495983842,0.0179302494019716,0.0122468968053629,0.0565888742619841,0.0129001594238682,0.0185670356731804,0.0222094794537293,0.0101378211913409,0.00539638801280097,0.00536478158764338,0.00490539104847596,0.00818370993992628,0.00597476684529767,0.00702285281942504,0.0289548795215355,0.0382446002923663,0.0105652446619817,0.208537496912377,0.0176944672506856,0.0553669927096563,0.0106792853515609,0.0453441068030047,0.0496781991485617,0.0646092733932464,0.0692973248826927,0.12631530432659,0.170286017813222,0.0161921445434352,0.01033286400716,0.0146166052203813,0,1.03615673951425,0.31028954473723,0.217891374509813,0.0160881793357488,0.0135939785678708,0.0177068705737234,0.00874134347479122,0.042004091564703,0.0329856076433795,0.0111278791564315,0.0306115890788743,0.2806178157883,0.0119000678875134,0.00567712740830357,0.0184797436059282,0.0136743774764157,0.0286218890180583,0.0179621299402232,0.0364874021389506,0.00903425247830042,0.0236556650101949,0.0175908622293518,0.0281488835862144,0.015598880416772,0.0182053118680401,0.0349320018971808,0.0153928713515638,0.00996878807111233,0.00841446893629889,0.00435641205450434,0.00966880927495278,0.0186352886642594,0.0119664659293614,0.00585642993045729,0.0156902735932878,0.0158702327582659,0.0124110325380529,0.017467006478131,0.0376395677387185,0.0176677014456549,0.0102543615579452,0.0169800598551783,0.00782244679513483,0.0165664366525206,0.0157393969251906,0.00669889024260785,0.010147283088139,0.00910881784300862,0.0164614565370858,0.0261186601738777,0.0207834093681153,0.00938245996064901,2.04216826363324,0.0122305262463658,0.0188136086677676,0.0122598729066903,0.177362457202743
"Butezi (OSM)",0.010648423944524,0.0707737726006287,0.013156028162368,0.012340347178087,0.0122475433982238,0.0424739979908355,0.0471688864269521,0.0142110429632397,0.0113809742005819,0.0134656367143764,0.00881709744485277,0.0208360549572461,0.02243343567486,0.0160509474001215,0.0217606500691642,0.0202055440952176,0.0181888732457792,0.0158749689376091,0.015758030776903,0.0213763527356712,0.0250578680210251,0.0247209420484199,0.0236349837766032,0.0294207324704065,0.0686698372694111,0.199495435999988,0.0302170769347113,0.0250902696527682,0.0262963363906588,0.0063060418174861,0.0125267750198788,0.0140169478600892,0.0141583992853493,0.017362289908726,0.0124678701688922,0.0526031559879448,0.0123236878510731,0.0174276994408327,0.0206144465939087,0.00987894528504028,0.00524608444700289,0.00521612392282935,0.00495652266095518,0.00826613749819222,0.00602803346335532,0.00709272515391745,0.026130650174987,0.0339306854875987,0.0101750150516022,0.195377040319122,0.016386277406475,0.0596651182471495,0.0108506656936794,0.0393491485180347,0.0426311035748624,0.0536183438434185,0.0568637890472856,0.0924985749865551,0.115962375678166,0.0152992417323996,0.00987052986794549,0.0149338742447686,1.03631071318155,0,0.846195321661154,0.440342784305568,0.0152076548143848,0.0129559772283175,0.0163798987774395,0.00847188345583377,0.0445271868074434,0.0290202427822455,0.010695269902514,0.0276644123822823,0.163700880806064,0.0121127025760859,0.00573360114595767,0.0179520850427044,0.0139546457207425,0.0260173954986592,0.0168739153861627,0.0324994680569307,0.00875439582986821,0.0218492800825003,0.0165490957910313,0.0268237935116966,0.0147684782786917,0.0170903943082515,0.0312495687724309,0.014586193766281,0.00961990135386637,0.00816454306406918,0.00440036788103828,0.00986469830228968,0.017471268187745,0.0114774145971132,0.00590770644802082,0.014869908324127,0.0150113225846899,0.0126422060073963,0.0164519994310971,0.0388968936461771,0.0166333080603417,0.00989328800446061,0.0160056434281493,0.00752476554756178,0.0156439224796132,0.0148936716032623,0.00676551130370578,0.0102999773982267,0.00878277038021114,0.0155804746197464,0.0240065156247553,0.0213990731840319,0.00908207124935454,0.451682462253095,0.0124525945836563,0.0178255386772377,0.0117361298187054,0.139285443068577
"Cumbati (OSM)",0.0109209836418456,0.0565128900893203,0.013450972722524,0.0126019595258345,0.0125065713917239,0.0371790525423024,0.0400941705711345,0.0138074356591769,0.0110036759349588,0.0128163870207615,0.00868258279195836,0.0212516353622724,0.0206112917790297,0.0151921947949482,0.0202227937722066,0.0187167034203975,0.018827046777247,0.0154521884201106,0.0151801409887258,0.019718703364817,0.0260815559808218,0.0259805268057308,0.0248091459594909,0.0308109043972785,0.0758140051372614,0.125280223435143,0.0270662056943369,0.022843578928008,0.0260264834472392,0.00637596930327988,0.0119306472062358,0.0135262184244246,0.0144992723100848,0.0178671528527543,0.0127344275619788,0.0488557397503175,0.0118614212845899,0.016322169137216,0.0204602110071402,0.00966707283244207,0.00513145833804088,0.00510276993914071,0.00502516552120165,0.00836735675010316,0.00609219782884853,0.00718467515640135,0.023566189470917,0.0301197102940505,0.00990529919250612,0.185970089998199,0.0155308302934652,0.0651288837836592,0.0110540971146973,0.034227981225794,0.0367203536288207,0.0448953956653294,0.0471682737412232,0.070326457705454,0.0838916810139188,0.0144198617606195,0.00977680143955366,0.01531264450583,0.310682070172469,0.84714518168736,0,0.700016922827102,0.0143402018885027,0.0123186516590083,0.0151425060228341,0.0083394523315103,0.0476502995502104,0.025585253691894,0.0104833530307159,0.0249710310436723,0.107792801203295,0.0123649711442983,0.00581128746112874,0.0175515596164735,0.0142871665111708,0.0236137503274082,0.0158124269683807,0.0289506312150247,0.00862082908464135,0.02014054359404,0.0155313939267945,0.025538069724636,0.0139481558332215,0.016004457177735,0.0279492802823538,0.0140380578305635,0.00933656016169248,0.00796032070348734,0.00445986233182558,0.0101164894659653,0.0163402729274023,0.0110865122385445,0.00596918055730157,0.0140631765860707,0.014163988300225,0.0129164580706374,0.0154614912494425,0.0404778057621474,0.0156253062535483,0.00971949642319868,0.0150505512672787,0.00729665475984334,0.0147387557212922,0.0140586958510918,0.00684733419438757,0.0104849239824898,0.00853107062280633,0.0147208136264983,0.0220346880097906,0.0221487406896519,0.00884163159580182,0.206731389552169,0.0127190234744488,0.0168721957262129,0.0113151676639552,0.111285021307562
"Gahara (OSM)",0.011748754162899,0.0548727322548536,0.0143309686320145,0.0133993323986251,0.0132918791264385,0.0366017758072653,0.0392434299080611,0.0144402203511499,0.0115988861411034,0.0127487363069079,0.00905298676304792,0.0225050639133348,0.0203871299488053,0.0151131276596951,0.020900015443792,0.0193183174957373,0.0208029446083077,0.0169470443457798,0.0167083166708006,0.020384251516303,0.0294721203615946,0.0301535962671329,0.0286732108700359,0.0355426590565005,0.106942240544008,0.104729414445653,0.0266815251065764,0.0225668894387588,0.029457404894327,0.00657735235575803,0.0118597390933569,0.0144287233419651,0.0155407380452381,0.0194470491326082,0.0135365267929178,0.0505487958174433,0.0125670916498971,0.0168802979225242,0.0225437307650689,0.00999794380265885,0.00533645948867523,0.00530563416085363,0.0052084969517732,0.00865477984817386,0.00627564853371443,0.00743339815192061,0.0232636955713995,0.0296669419456637,0.0103962056064975,0.202140564885441,0.0170990714206698,0.0877197243145653,0.011666307307918,0.0336046479654281,0.0360044245876103,0.0438705289221549,0.0460323608287562,0.0678850611779843,0.0805017580427188,0.0143133457918578,0.0103764205221019,0.0164852449596885,0.218414511920358,0.441415464014527,0.700919059182469,0,0.0142356234415002,0.012242400158286,0.0157014697977997,0.00868608129211858,0.0594579740417051,0.0242041147226786,0.0110334761072655,0.0246394454873088,0.0914140596426125,0.0131324029283738,0.00601454156672891,0.0182718673430095,0.0153140741637803,0.023317727826688,0.0156831184551149,0.0285251876463756,0.00898688113104174,0.0212298784641718,0.0154087149233255,0.0254354023423596,0.0138493206924834,0.0168484694722392,0.0275539177553662,0.0150258713879254,0.00977199601115372,0.00827583549461281,0.0046175314920176,0.0108466364952409,0.0162030567846021,0.0116952310305954,0.00614536472285177,0.0139721591864569,0.0140615860419455,0.013754424781391,0.0153458682502755,0.0454832159802747,0.016006592645452,0.0101863142506568,0.0149355272002077,0.00768921482203052,0.0146320853437643,0.0139577368767335,0.00707947989624722,0.0110304283768145,0.00895963408431165,0.0150902329559107,0.0227654778330898,0.0245427373861711,0.00922612408771857,0.158529330965241,0.0135243676970663,0.0167913649576418,0.011959036395265,0.101024381899663
"Rukomo (OSM)",0.0141012776104115,0.0225702265140814,0.0167171397989951,0.0156382945906285,0.0154748575305366,0.0303230463751862,0.0271889925817032,0.0360345460671419,0.0384397632247361,0.16349042528009,0.0144035468364241,0.0259389931760774,0.0383234106262372,1.14998183462249,0.0609715591392862,0.0472265812177963,0.0398911213334807,0.0456724524374505,0.0475692911321052,0.0478582487616365,0.0247885323466125,0.0210825877905554,0.0202324083569711,0.0252489558419336,0.0170982741990371,0.0185564865419528,0.0340924037034885,0.0388075628692207,0.028717587049381,0.00731468268792515,0.128837929151223,0.0355143681743255,0.0231997192558119,0.0433735212353247,0.0136791771974199,0.186502686948677,0.0337168812923088,0.0952258716410954,0.0250575648021822,0.0182485348016836,0.010209812715406,0.0101053471700286,0.00580607724958689,0.00969254474825058,0.00693740379451353,0.00826307130345217,0.0218069758619995,0.0288140644813895,0.0237092286680905,0.675993758114423,0.0696811585273897,0.016699281788581,0.0133283567661742,0.0266737616777516,0.025077092185546,0.0259769411322436,0.0250933661630045,0.0210138545337197,0.0199265160878331,0.0304506301505263,0.0220982813882029,0.0199381418794756,0.0160856656016837,0.0152056466742996,0.0143380846179566,0.0142328175137203,0,0.175353238173207,0.0466919103810919,0.0146904232942527,0.0186452751245488,0.00995113631559759,0.0207012827207868,0.0346885186522286,0.0151929028791672,0.0194094014645726,0.00665304702748802,0.0357289212647015,0.0221157006532055,0.0368402440523786,0.162003574836794,0.0320052930690519,0.014275393342038,0.0442101014017163,0.19609547960161,0.114751142345722,1.17389381112183,0.0756463291761943,0.0333908750830499,0.0407367804259736,0.0254774606585444,0.0174317993075031,0.00512260425982824,0.0104741870052548,0.0617417298082826,0.0330314968853326,0.0067821769382752,0.344854064482029,0.719802568269517,0.0195976582982752,0.239269804464183,0.0475824386620774,0.129158577689609,0.0176216093557222,0.270033733762211,0.0214183336120858,0.413171238940525,0.871568485407006,0.00791549773109953,0.0144682553823301,0.0233474969710495,0.0808374082394386,0.0435324226759645,0.0254048732178861,0.0211531174860144,0.0167790703872208,0.0157532224662529,0.0245435684063348,0.0492058887772559,0.0237978179265681
"Gatuna (OSM)",0.0115688778817257,0.018004154807609,0.0141252968389625,0.0132643754989522,0.0131489518572072,0.0231974756734026,0.0208667173011291,0.0340131192898374,0.035296393677657,12.5496725378026,0.0124067091695607,0.0222743414223268,0.0270503565552324,0.131235690915058,0.0386527781255481,0.031433571669134,0.0274145479353704,0.0294029822302128,0.029787181068889,0.0317160616704325,0.01947783115404,0.0162950433599477,0.0157198267141854,0.0197767526109563,0.0143068667859729,0.0153839104418547,0.0248466941963241,0.0273019167194339,0.0217948946970361,0.00674354171081454,0.102639934175096,0.0257694612567098,0.0184730753943702,0.029797952479631,0.0118490851601999,0.11103572526827,0.0278833303100578,0.0493335467863146,0.0196407118034296,0.0176512608512652,0.00982541720753364,0.00972788174016368,0.00530504078197746,0.00887484163351825,0.00642291942038642,0.00757783559768893,0.0172399356914657,0.0219497992970617,0.0223869645933062,0.413942772597165,0.0392843804176481,0.0140252624019143,0.011556933472833,0.0205580857176726,0.0195790496798604,0.020194585731994,0.0196356587342844,0.0170112892934066,0.0162857738924585,0.0276367971075994,0.0169025750221479,0.0162878564278033,0.0135926898167614,0.0129553974942162,0.0123188829487906,0.0122428910009095,0.175147068553472,0,0.0292053686369972,0.0141537311056608,0.0153849162190322,0.00856620837778673,0.0167737357639477,0.0251370475860225,0.0129399438381381,0.0159066302952017,0.00610786337085244,0.0343456073649453,0.0177023512476086,0.0262825307173003,0.0644206586142992,0.0237650915315856,0.0123050140816363,0.0300921963408863,0.0704398996564321,0.181477261505696,0.120672162773189,0.0427218938399729,0.0245454421674475,0.0283174571095618,0.0239654246162449,0.0166891899213373,0.00469638979685548,0.00896115072481036,0.0394173720599193,0.0306230921162048,0.00628865299171795,0.0892481107386188,0.108481797199515,0.0160342749848855,0.0773039097439098,0.0361442301416276,0.0583136558586399,0.0147212960593566,0.0802833320848161,0.0200154227312792,0.0937553956651375,0.113375783744215,0.00725677162022611,0.0124340125218048,0.0219302784486102,0.0454272542250062,0.0300262630661364,0.0199458907363197,0.0201013466920451,0.0140914112876496,0.0133699661109644,0.0200032729634558,0.0441873930468959,0.0203207549051296
"Zone industrielle 14",0.0154228465687571,0.0279704863242441,0.0166227123687785,0.0139212967791264,0.0142499096340825,0.0697641828265913,0.0362708825544662,0.0238635830396018,0.0257808972144927,0.0317673840934285,0.0130575771246473,0.0224648114265581,0.0158546668835787,0.0539261731462342,1.12545872914617,1.3277973053465,0.320214069161802,0.597235326563239,0.942644127247131,0.960083246814042,0.0561155714448877,0.10269568805223,0.0982439263610966,0.0463172280810628,0.0195332386325506,0.0208942226123413,0.0773393968172233,0.181904152107267,0.0784041265840314,0.00469594775444203,0.0279540399235248,0.0535589018786499,0.0263429295631113,0.137205230954919,0.0130974483616193,6.68568943348815,0.0335131549152997,0.212335686617387,0.0576252752254818,0.0108293474833295,0.019456208211952,0.0192426321271771,0.0110675376085088,0.006760444172238,0.00440152627655536,0.0064398358570781,0.0371698217477971,0.0267095064505382,0.0188404052996295,2.81065740470735,0.267773466394793,0.0221523382087857,0.0110051080641351,0.0492437142652348,0.0424929275379805,0.0361169995294234,0.0341300020380626,0.0250757244480816,0.0229687899048677,0.0120052597205167,0.0269229821338568,0.0204114889019262,0.0160032032779161,0.0146448371820998,0.0133907042030035,0.0139540642949307,0.0479270877496278,0.0282747905688405,0,0.0115561753497709,0.0276248195609399,0.028079601072688,0.0212834258850249,0.107082178934051,0.0145261351457542,0.019275429683212,0.00711090430471293,0.033304075308787,0.0235868300381114,0.150343685672789,0.116126848746529,0.0763867456433333,0.0128707080097581,0.49586970918609,0.102212349828294,0.054964590619391,0.0585004412155151,0.17549158475096,0.0878918364759346,0.0662717878021469,0.0158629563925844,0.0106013120884817,0.0108780584743204,0.0327062270337123,0.0186836763847175,0.0264001124046494,0.00423331823925987,0.0532978404789527,0.0629541246042008,0.0195642200030809,0.0953753857605692,0.271258392668617,0.137647932512488,0.017294968736734,0.085349213969237,0.0410928828919787,0.0748220499934226,0.0608114444495243,0.00558433559552181,0.0131732556139771,0.0302062002251667,0.087841924052971,0.411732585519648,0.0481632146829243,0.0141257206553483,0.0173855537381608,0.0145561858599074,0.0202536440979276,0.0290643519750728,0.0330624806616039
