"Zone","Nyanza","Kabarondo (OSM)","Gikonko (OSM)","Muhororo (OSM)","Save (OSM)","Rwamagana (OSM)","Kayonza (OSM)","Musanze - Centre Nord","Nemba (OSM)","Katuna (OSM)","Karongi (OSM)","Huye (Butare) - Centre Sud","Gatsibo (OSM)","Byumba (OSM)","Kigali (OSM)","Gasabo (OSM)","Zone industrielle 17","Zone industrielle 3","Zone industrielle 4","Murindi (OSM)","Rilima (OSM)","Zone industrielle 18","Zone industrielle 19","Ramiro (OSM)","Ngoma (OSM)","Kibaya (OSM)","Gikoro (OSM)","Gahengeri (OSM)","Nzige (OSM)","Nyakabuye (OSM)","Miyove (OSM)","Musambira (OSM)","Ruhango (OSM)","Butamwa (OSM)","Gisagara (OSM)","Kigali - SEZ Masoro","Ruganda (OSM)","Nyacyonga (OSM)","Rukoli (OSM)","Rubavu - Centre Ouest","Zone industrielle 5","Zone industrielle 10","Zone industrielle 8","Rusizi - Centre Sud-Ouest","Rugaragara (OSM)","Rusizi (OSM)","Rwamagana","Rukara (OSM)","Musasa (OSM)","Kigali - Hub Central","Kigali - Marché Kimisagara","Sake (OSM)","Nyamagabe (OSM)","Nstinda (OSM)","Muhazi (OSM)","Nyamirama (OSM)","Ruramira (OSM)","Remera (OSM)","Kibungo (OSM)","Nyagatare (OSM)","Muhanga","Kigoma (OSM)","Rwabutazi (OSM)","Butezi (OSM)","Cumbati (OSM)","Gahara (OSM)","Rukomo (OSM)","Gatuna (OSM)","Zone industrielle 14","Kabaya (OSM)","Rukumberi (OSM)","Zone industrielle 16","Rugendabari (OSM)","Nyagasambu (OSM)","Nyakarambi (OSM)","Buhanda (OSM)","Frontière Bugarama (Burundi)","Frontière Rubavu/Goma (RDC)","Ruhango (OSM)_1","Karondo (OSM)","Kajevuba (OSM)","Ntunga (OSM)","Kibuye (OSM)","Masaka (OSM)","Cyamutara (OSM)","Frontière Gatuna (Ouganda)","Kadobogo (OSM)","Gatsata / Karuruma (OSM)","Kabuga Ka Musha (OSM)","Runda (OSM)","Ruhondo (OSM)","Mukamira (OSM)","Zone industrielle 13","Zone industrielle 15","Ngarama (OSM)","Rushashi (OSM)","Bugarama (OSM)","Kigoma (OSM)_1","Mugina (OSM)","Gitwe (OSM)","Carrier (OSM)","Bugesera SEZ (Agro-industrie)","Rusine (OSM)","Ngororero (OSM)","Idigiri (OSM)","Zone industrielle 1","Rwafandi (OSM)","Rusumo (OSM)","Karengera (OSM)","Kaduha (OSM)","Zone industrielle 2","Marenge (OSM)","Kabuga (OSM)","Kayumbo Centre (OSM)","Kinigi (OSM)","Cyunuzi (OSM)","Rubona (OSM)","Frontière Kagitumba (Ouganda)","Base (OSM)","Frontière Rusumo (Tanzanie)"
"Butezi (OSM)",7.45103275006955,97.1759876418402,8.69461710899172,8.4777738908538,8.41086043416358,39.9097885810494,56.0430748000665,8.66882481558219,7.24426648466594,9.02179926866866,5.05371601049662,13.8112582980708,19.8175207294105,10.743267054899,16.2323975980585,16.9782613348245,19.0506613856961,19.6385223352473,21.4983172942831,18.4104660391566,22.3407211244123,34.9793476235604,33.8894879390526,27.8008969970057,93.8685018296416,364.390727498265,29.85175933891,23.2086208166126,24.6210574273469,3.25496466896305,8.64962107228638,9.77593991438613,9.99651631815701,13.2695532667704,8.33866002285782,68.9636841520429,8.46004139905222,13.4847214091481,17.0395473049967,5.32444303081868,6.39990441527738,6.3582096849778,5.28531871712382,4.32575542947833,3.04044529551206,3.53254355504327,24.3137718616877,33.7981595086698,6.45189095284296,140.281604217732,24.972113079923,77.4541558921701,7.05633171327175,43.5866205918007,48.7107881090356,64.7237683935638,70.6119543642648,136.921994832975,184.983428417624,11.5149944021378,6.78050680456233,10.9723513786948,3140.88255224577,0,2433.16691639093,1065.18812445487,11.3882644840448,9.08713594911804,23.4624841832817,4.95696149571534,51.7466732283472,45.2237065297232,6.91257095517585,26.6288356595153,301.024943665143,8.25561913195891,4.94953921379684,16.1650758398066,10.1014229749496,24.4257504654974,13.2362025401853,32.2447790011331,5.03491559795856,18.6930578617076,12.7964572658106,26.3375579858109,10.9322586776195,13.4497871944778,30.4939777490059,10.6840159861825,5.94242871222815,4.702147087944,5.23295518011927,13.1435487044357,13.8502120774888,7.44995673753047,2.96541663931164,10.6562829533513,11.2012142548601,8.77437603913914,12.4419028757055,52.0437856085736,12.5801287330129,6.02010057942587,12.21362259425,9.51700406487122,11.684032423207,11.0830044984413,3.56589365201056,6.4386009935608,7.72934846757293,11.0641280780709,20.3386601185632,17.3066649245912,5.28337361226943,1100.15921888332,8.44202850822217,18.8847905910068,7.96130756227651,196.58519443489
"Cumbati (OSM)",7.71292534729017,71.2722272613505,8.96320667912183,8.72975192390747,8.65825981579736,33.3611545576573,44.64971546228,8.32110436922244,6.90711210206914,8.41739998801927,4.94516201559247,14.1969922031266,17.55928156187,9.96790520756977,14.6924070411597,15.2198550372068,19.8327189825249,18.9633323271135,20.5190364249192,16.4067717895194,23.5936937505249,36.9417651249054,35.726803993198,29.5970839161795,107.110433208512,196.813879180708,25.5443510614313,20.3052304259026,24.2319523806065,3.30615329367094,8.06428111740311,9.29276361945857,10.3304114503891,13.802218267246,8.58650408964362,62.9225688074797,8.00658580996332,12.2846035953614,16.8426509839635,5.16233564036918,6.21832055757607,6.17865620143049,5.35388065179769,4.40031371262928,3.08632432122643,3.59636447973759,21.0351671347065,28.6072896071323,6.20765465087215,131.155964899825,23.1892821053351,87.0978196671103,7.24223880153989,35.8228997664284,39.5064163131707,50.6056260070649,54.5096724204237,94.2708538205774,119.446959593832,10.5763621284009,6.68489757414629,11.3597564095199,684.393413321447,2433.77870544105,0,1903.89101875358,10.4676312660635,8.45143623737711,21.369201129606,4.84553753718744,56.7102745881642,38.9713907111073,6.71491974461548,23.0212354065315,172.162960395611,8.49675855860837,5.00699904978009,15.6678081390593,10.438133885038,21.2776714785044,12.0579758585479,27.4096313130717,4.92652501551674,16.6504484775189,11.6843668067043,24.731737105677,10.0709486571471,12.2415765162982,26.065164304221,10.1107979424889,5.69224004483518,4.53429970165463,5.294874170283,13.478565489932,12.5840425088674,7.09098234339139,3.00921654748379,9.84574150974481,10.3043785036727,9.04111956987607,11.3893866734892,54.3966499449719,11.5106258348371,5.86966883136335,11.1826533058924,9.15551869619184,10.7307089620948,10.2013743368984,3.62623428045614,6.59919178885117,7.44021885599675,10.2197575963152,18.0433912667467,18.1335576659846,5.08751752767512,400.386368011597,8.69342037618321,17.6237631446475,7.55393501236012,149.944825499288
"Gahara (OSM)",8.53001809633182,68.2665620469921,9.78349801991824,9.51965258713701,9.42969046116462,32.6306227086473,43.2432828130754,8.85952464180201,7.433325774654,8.35162795833336,5.24248721689905,15.3909659229696,17.2673339891423,9.89560098142143,15.3541525622592,15.8971076704315,22.3722639169158,21.0740582639644,22.8315332633502,17.172825612406,27.9247038393263,43.7977844672854,42.1084834079035,36.0027172888456,169.73887475947,154.545347260127,24.9954495692343,19.9303781781743,28.775766612297,3.45524790576683,7.9910160514153,10.1681334223714,11.3804726487224,15.525675995834,9.35170013494482,65.2683519321749,8.68780251125434,12.8680098016933,19.2691920894367,5.41428163878824,6.47643612837176,6.43375899447502,5.56288284043289,4.61409352556,3.2187224085344,3.7683878797932,20.630471971184,27.9649098576043,6.64559086438486,146.766105138541,26.2268118445689,130.062940499625,7.81593693016302,34.8459796874529,38.3573454582568,48.9085589247543,52.5851008996442,89.5886007272278,112.619885086972,10.4564659749656,7.2712362133776,12.5975135520107,431.710828037002,1066.81059586368,1904.73597726636,0,10.3505756307798,8.37135456350318,22.1814190152275,5.13351597824334,76.6804324792501,36.4082884125285,7.2189340698819,22.5567918861189,137.498856701037,9.25092108541145,5.18949929535496,16.3509730904216,11.5106316852734,20.8715851433554,11.9066243124707,26.8052294739114,5.22151977722515,17.907961472189,11.5429533194266,24.4921836170005,9.96152222191812,13.154296958776,25.5112642337863,11.1256445357845,6.07192771109407,4.79122455622389,5.48697945437683,14.5347518645933,12.4220457971548,7.64282182022718,3.13593639028579,9.74941828105339,10.1900851278969,9.8798383569766,11.2597664456362,62.3157922739241,11.8974877832022,6.26884733723654,11.0516785278883,9.68244969493615,10.6121842390715,10.0889696732174,3.79939481394549,7.08340875902276,7.88656900531979,10.5704846914534,18.8542457431919,20.8713048792158,5.3988518767438,281.50157985169,9.47403840905805,17.438774624705,8.16667849398902,132.994489556069
"Rukomo (OSM)",11.0192886201089,19.9298860018116,12.1459767679661,11.8961827087649,11.7257001095505,25.4361703903796,26.0510096708681,32.1059683546071,39.5498307272805,269.800972586657,10.0702404571288,18.8778272161148,42.1454819664284,2828.56070348132,64.741296142646,55.8635069423213,50.465613326276,69.1362882782974,78.1109225106341,56.9981939607719,22.0524825460539,29.2061923302444,28.4520887654056,22.514835926679,13.5077540437957,14.5172555196111,35.4351827642711,42.8895071215397,27.9321467285119,4.02155306837469,219.853946295424,35.8748345294818,20.0459619854172,47.5868187587398,9.51246000980971,317.310940463908,35.232752919672,141.00735138059,22.4480006978732,12.7656205675013,13.7558523211357,13.5954154264539,6.39229757164473,5.41353229616434,3.71215252632592,4.34762641815398,18.9441371892076,27.0038190384879,21.4140692580198,742.318051522571,159.994864703568,13.0615242707593,9.47216276225143,25.3582587907449,23.2415223853795,23.7676372664163,22.7649036125875,17.7600201491784,16.4537094568815,30.5503072981151,21.3106066087728,16.541488167312,12.3106915309602,11.3609369243819,10.4278324803504,10.2944199220108,0,331.515198355858,78.9324558169349,10.8821572636814,15.2775209657381,13.3590166707925,17.7220839366766,36.6704475105676,11.4164512710477,16.1740925201917,5.94866181364769,36.8182245978169,19.4613883002396,39.8874955334077,298.638292739762,31.6491499277952,10.0155779759325,50.1022775126853,380.242917481417,149.581560358171,3712.82724636776,107.236200502892,33.5277047135811,45.4393696525296,23.7696014999374,13.8826319299417,6.26075194254206,14.1559381090694,81.0381134445896,32.9271220109194,3.60912007312894,749.58667996835,2026.91449417789,16.3957475352906,477.469257684884,66.7165948664447,210.693420791948,13.6005743572342,577.676557080398,31.734896512923,978.797329319597,2575.32284947265,4.44648394083664,10.3944822367774,25.9913464525246,105.365904254318,46.2380918557988,21.9882925160439,17.2688350496892,13.0508817965146,11.7832600907478,27.7236935130107,59.861574946845,24.391040222071
"Gatuna (OSM)",8.37651723168711,14.486684569124,9.61234319337194,9.41479084199257,9.31840691195882,17.7274573622162,17.9478250758996,29.6595022892299,35.23129093797,58378.1595057529,8.17162902904436,15.2111467081804,25.9091948304293,178.017734184717,35.2934292270212,31.7603049787852,31.843148874509,41.1062723580965,45.4165855427773,32.2121082708536,15.74114476572,21.7096304669974,21.3148308839741,16.0084368815784,10.4886064461296,11.1650930921085,22.7710099069769,26.2495428201195,18.9636068086807,3.58204802837985,162.757466558194,23.0133649293287,14.5746602650194,28.3485373160218,7.77122092622264,170.525585072255,27.0344968397543,57.8029437796206,15.9658544679085,12.1834067626625,13.2216643783318,13.0720512627908,5.77362052208819,4.78158242235898,3.32742225777386,3.86204519048897,13.6526896192465,18.4899672948322,19.7803508723403,386.903013409476,78.2786059998295,10.1952046710674,7.73232352394054,17.572342718827,16.3944361817937,16.7057331779512,16.1373231977988,13.1900366013443,12.3835709531601,26.7044855745565,14.6141640810769,12.4374256218531,9.69582002890978,9.05185385023877,8.40776479011142,8.3153441545087,331.034522081789,0,46.0566741088437,10.3287535534921,11.6338720831407,11.3071616187698,13.1587052428866,23.3609087077162,9.08764187550458,12.2003101767282,5.40207225281241,35.3214673627227,14.2077995594077,24.8779015577087,86.6476600875202,20.9077135828082,8.13357035226605,29.4040233373919,97.0275567144848,259.463841286272,202.143607384574,49.0065681397679,21.8512299503324,27.3895109203971,21.8368119298249,13.0630452249388,5.69319787351016,11.897441473518,43.7009112811593,29.6892195578921,3.24139948158477,127.229659898507,175.568237392359,12.3390778863361,106.886742363543,48.1337522687224,72.329287657004,10.5655116208727,116.073255061681,29.4830803816026,140.553332286026,186.45452978132,3.93587644119102,8.40434350653925,24.1239150200261,48.4816498553948,27.8105171519774,15.7390278092854,16.1018409243615,10.1981381828833,9.35118883634836,21.8957161520529,51.7183721044401,20.3265541722367
"Zone industrielle 14",28.4783845005075,55.0162360828224,30.0145636556304,25.8672675167979,26.4605492962437,135.008335208635,73.1686572487222,44.2889149930739,48.8415546511883,60.5259561849576,23.3863220974751,41.0821294183682,29.7968059267006,102.489926688444,2740.68799785013,3887.69565011076,697.201158096261,1336.0856863293,2147.27752582834,2695.48959120037,114.716768650855,220.743334562944,211.518510825773,92.9252848215678,37.3787175897517,39.1340955057543,165.483522851159,424.523538216979,168.231283046881,7.88030910725981,55.096733635776,108.197452708536,50.5548450934164,301.150736156454,23.6875677184325,16861.1827440036,67.1426096621436,490.009450033813,118.261810154016,19.0009949954996,41.9769028031945,41.5169058696962,23.4487500904344,11.317333601105,7.3090321697609,10.419033352228,73.4604807731352,51.1833443413849,35.8414181463582,6029.50570195326,700.501368336309,42.8503918001727,20.0257536233049,101.970639039751,86.8791311071401,71.6138624656778,67.5777470025807,48.438055145397,44.0058990947129,22.0165282401349,53.9662782402015,38.827703759945,29.983389147896,27.2228872591746,24.662946391635,25.7518830487144,98.809673229157,55.8428889112181,0,21.1209029920054,54.4513766210818,60.5561682337517,41.0288659040493,237.555306229783,27.092098063007,36.8432496286677,13.5653015983749,64.302031003786,45.8704184475766,344.377725453085,259.56439861687,160.684124565797,23.1135015525899,1261.33007676833,224.536435766412,107.228947575713,122.780160983053,407.256036466036,186.953887296683,139.961345230907,29.8137418218059,19.2249210109208,23.4992035135813,70.5271979608534,35.5213488276285,50.7584803680535,7.02615088525354,107.887085531833,133.099031578791,37.4410290324355,204.716919052522,594.151895652674,304.033430086669,32.0310747219467,184.606191764584,88.4918793463991,158.361484591454,128.246194852681,9.41348276393864,23.933224661968,61.4601558079117,180.605890514924,977.004743871943,95.0212309296001,25.4846433252703,32.7339306679624,26.7884238034078,40.1420257423871,57.5976690371517,64.3587788688966
"Kabaya (OSM)",12.4730946726363,6.62330727249417,13.4624705404091,13.2155596913281,12.9951542180219,8.31019537341591,7.31367280207859,82.0383429775202,30.2263724354511,10.181535430346,16.1741426200042,20.7744753928116,6.00407052576556,11.712840861478,13.6908271478449,12.4954010107208,15.7387447799377,19.0482594853789,20.6637161343334,12.589893876888,8.24624307484332,13.6347597694661,14.086712911752,9.08075446028072,5.70968714667478,5.68830881541541,9.08216538622369,10.7373777446941,9.11999259613489,5.09223578537652,15.0633466071819,26.2959280919314,23.2758896599426,14.0234397338517,10.3881699131805,63.5095622193465,16.0847365441402,14.7125724347103,8.3194664481193,65.788092513211,55.2796113427556,53.5014485067864,7.88367592824258,6.97518466874451,4.63013592905549,5.49096166657813,6.69280824498769,6.34680762018248,25.1720143157108,154.338393689638,27.8296644215371,6.5580468063677,10.3590897027638,8.07420276132903,7.71147198196493,7.19169065375889,7.06888544815515,6.27682699920788,6.04201612196447,5.45481708220366,27.5906434330868,18.868878106858,5.16797289023628,4.94156726955983,4.82531414669142,5.10493484347225,10.8636893322061,10.3287535534921,18.6958265300507,0,7.2231083432998,7.10117329280366,79.4967257963897,9.79034825083501,4.94956092714616,18.4259552918164,7.26619501610522,169.303134554116,22.5684405227128,10.4187547476095,12.8110413125988,8.97234978918982,16.0575133749724,11.9958707324529,12.3896336951308,24.452925301008,10.614954099209,15.1242175492881,9.27279163722892,17.6833446188127,34.5141543703805,210.009259567321,7.61432284287417,15.289380214942,7.04071820818927,20.1654366702013,4.48318957221904,10.0268721490534,10.8723204761226,18.7014905178945,12.0419550934864,27.7375709862644,13.4912664389396,204.332360090532,11.835360202199,50.6618704213999,11.3248161781932,10.7597284946848,5.70197459419087,11.4109951170383,48.9070594167412,11.7834659993427,11.7194969571172,9.78795071093607,42.2235262863416,5.35205079358393,13.0627059669826,8.89222710467425,23.3842877418277,12.2385981465757
"Rukumberi (OSM)",16.6171043203806,47.8999790222543,17.0174564264495,16.7267104554002,16.3630325117813,36.5599029778372,32.8166120549053,12.8514090704422,11.6117187847138,11.4283174716791,7.32801991359295,25.7153237355836,14.6667071735579,13.925774015998,33.5246004331889,36.6689250406056,54.2513061530147,44.6210949712817,49.3204853701388,41.9874315278164,118.688072175918,220.136506217628,191.853876774129,239.577531326833,115.979446366918,52.1267189872594,27.8543403255242,39.4410241414834,33.838034147051,4.42892801918575,11.5367686665016,18.1975220874394,21.6409736985269,35.8554917733413,16.1248424428599,129.375562117231,14.655271312856,26.3154596273919,36.9103819206853,7.09567311201339,8.26818016962657,8.20274247472757,6.96989463439653,6.00002074955791,4.06355904476958,4.77485647984404,22.6297247629569,22.4901068695325,10.0794728429329,312.819204750285,64.1453941465426,1044.13848598022,12.6275967178657,36.8998987544103,32.6838550366762,36.3495465753726,38.6265506756544,59.438089565804,70.9412507174331,9.26377089012718,12.5103374482476,25.5386338086054,47.5247874158994,51.5028134771808,56.3476749469078,76.0538778189311,15.2497816842087,11.6338720831407,44.9785360114489,7.2231083432998,0,23.2883332010907,11.3185438226683,32.0694175295023,32.1062391756435,16.0429135654125,6.46683753883806,21.3003578160038,22.2625153854379,36.8095479917262,21.6552126958702,30.6287969571977,7.29614813263211,46.1648802211594,20.6452173707032,26.6572512965389,16.7040572274883,27.4940261899099,28.4035502646333,21.0761867484567,8.97698721497541,6.61805719013362,6.79059276421424,23.7666949548726,10.8587540109461,12.1381265457429,3.94464768671887,15.401246504452,17.2573400114056,17.6656081436847,19.7905598844894,184.277774741568,23.209188033241,9.28042573156041,19.3740236859203,13.6750963860327,18.2044589904358,17.0167319607566,4.91923167338691,10.8917116104448,11.1302311884608,19.0472849377402,47.1466663427646,61.2996181117105,7.6005536300504,41.8513706337887,16.4707946595573,15.9151408749662,13.383227935647,53.2788386123927
"Zone industrielle 16",8.62684648829381,62.3649447821074,10.6630815233648,9.30081780295725,9.65588884704369,47.4646460793676,45.0569831643896,13.3163530326888,10.951515728826,13.5160073259326,8.00056025161322,15.8330643347012,22.340868941046,17.5283002806672,24.522228966033,20.1271664820269,37.9387640182651,48.5377276003891,55.1563576832647,21.3406246892731,18.4030147169471,56.1658098940503,55.9757263342708,20.9837740946203,47.0320944204304,87.9289852661855,30.3620662282402,25.0622234901435,24.2659315588352,4.41942953199581,11.7153912638504,13.845795559295,11.0375525691829,17.0137373646365,9.73660046622202,152.173539731958,11.4786383403052,17.4701621724629,19.5292245075575,8.13576458086347,19.0309579634457,18.9126255369153,13.6055382400791,6.09863374673848,4.21623096678812,5.73134844142513,27.2337849836612,34.9345845588405,9.36890672994226,218.248301802579,21.4831920182764,31.8559353916037,8.13869911991477,38.4935703175109,41.3176595471757,51.4168332612444,53.6291854822792,59.0907590589342,66.7900465736033,14.7351499024456,9.19402251845633,11.4079353551848,64.4219048832892,55.0583273371346,47.0773071422353,43.87830509557,14.6707620905407,12.17054517184,60.5561682337517,7.27864828672419,26.8221508630243,0,9.69167325847742,27.6338738687803,98.2707421114082,9.29592931688387,8.32540431844674,29.3466654430035,10.5197145353688,25.9959242559491,16.4453671752884,33.2056200949495,7.94162939105767,22.1337542047788,16.1865655663203,43.3854363480295,14.1789303779664,16.7118992184902,32.0175564411291,14.0513310787197,8.51910995352463,6.95000576801854,14.037912924567,30.2736276433209,17.1544205411943,10.838957833794,4.09039076269097,14.774593536455,14.4292827271325,9.53278875368555,16.3752323895274,84.0474273273312,16.643051444728,9.08905989146929,15.581851137207,27.470798269111,15.3564742075243,14.2926132539346,5.12222029568859,8.18622216631074,19.2238869169413,16.2646300854419,25.7201154804041,16.9005463226191,8.37771655813348,73.6722513293067,9.70203060884459,40.7034868361466,11.1066105108542,162.922264501481
"Rugendabari (OSM)",31.5829244376315,10.0673340389881,27.9220119792348,27.4863961817619,26.5446496104085,13.4059372073467,11.5117609235163,39.4983067820786,19.790169256242,12.8777640185141,27.4315340563788,39.9188261819755,8.17420359856484,15.9295434783248,28.2808657643095,25.1120412589044,29.7006766311686,37.4344477052446,41.2333501250499,25.4183200402749,13.5168742910688,22.0303048388235,22.9414474343055,15.4792254761123,8.2905450258273,8.20395619270082,15.5537939357573,19.9084991525043,15.6515841961406,6.36141254081636,13.0389478371629,100.119053433181,76.680970694272,30.0593210027949,18.8311319267504,125.557051830524,21.595968200808,32.6149564569922,13.6900385156409,25.3242154643537,24.7260944090495,24.2800310917279,9.58559493312818,8.89052825883497,5.69215667287171,6.86465353588855,10.5276476941672,9.4695983736899,44.4681649507493,345.154382402551,68.9289381896991,9.94182714846947,18.8695579203334,13.1901443844351,12.3769078597188,11.2129874322715,10.9626045834111,9.35898808398603,8.90090539692678,7.26522457111135,160.903092492572,50.7430200713852,7.29018617659644,6.88795399511956,6.68276282636611,7.17288415419522,17.6891755501393,13.1587052428865,34.5234093195903,79.4967257963897,11.3185438226683,9.19785060472354,0,17.3621262346759,6.90731794017804,48.6779564052814,8.7237340427153,69.7697066225638,72.2955751316167,19.0314723476742,26.1530340520969,15.2362025232005,27.1527447991972,23.503385170682,24.7781066772173,29.1018761051188,19.5631335933888,34.3241063771308,15.9698938297003,45.0865200594031,19.3272337732896,35.0058275391327,9.11768590331672,25.4316522832898,9.97456667712951,27.8071155900129,5.48672735422265,17.8611921985283,20.2841338121103,50.0364543932376,23.6136946242786,45.7002044468348,28.258413246099,405.847427798639,23.0734784220368,29.3643386591371,21.5144568772538,19.9708096180843,7.22934544129894,21.6006211783889,26.9479259876096,22.5739711961231,22.4364682235461,17.1291486102334,20.6212541833383,7.60782679241331,26.8168631404254,11.003469774898,19.0276636903991,16.2149550471803
"Nyagasambu (OSM)",10.7956045381177,83.2931131720975,11.9315192190649,11.7037828306047,11.5368742596289,327.198586435682,149.286762711394,18.5745746766608,18.5168321373602,22.4129771210366,9.91320395897055,18.5906057987878,30.8004251864237,30.378224852594,149.375261739652,201.617169635677,90.6141308935073,114.398958530495,138.644684990521,301.952494257813,64.2239136828671,46.9635630764131,45.0366437685262,38.9865678270696,37.3515923292719,41.2555051087418,1840.79343899803,1980.95184195005,217.010981303511,3.98675171453291,23.0479620519363,34.7575165358553,19.5972604883427,69.5540138342369,10.5238560613384,462.340191910281,25.8534719676455,83.2753470972157,66.5482007436163,9.11442279041547,10.2848535538219,10.1886629673972,6.34981101254116,5.36006700202619,3.68107139740402,4.29807373164296,140.517642318417,65.0972793858815,15.1819663952159,870.988455895856,201.218802204005,31.9098075360937,9.33771441209876,332.383612621798,220.373016490509,129.259423666101,117.068616978,63.4017005045719,53.6590755072877,15.4512957218829,20.76467185133,16.2143391629638,30.5650783594838,26.5051417387635,22.8775547157745,22.3742174671959,36.5983914106715,23.3609087077162,185.159771599995,9.79034825083501,32.0694175295023,23.9372884043742,17.3621262346759,0,26.7769453295574,15.862279226654,5.91753653028554,26.9336706232099,19.0444179845644,1130.73285762416,71.6604463318033,1334.81886512491,9.86102197950122,325.656626148686,64.8195250396731,42.8257013057459,43.0862840128014,83.8923771306708,2963.51402235938,43.8581852704175,13.2392684262863,9.002610730146,6.22455329780757,16.2310599904057,19.3980993154108,19.7383906690398,3.57976348446989,36.9689471082122,45.762724999143,16.0771717101153,59.281972683411,195.008259492534,65.0337029505021,13.3549075733597,57.0536442635046,19.1519072099421,50.4393324528955,44.5940668747241,4.4035218662574,10.2336923542002,15.6459352984607,44.9174890719801,535.055952040943,31.9262508531773,10.628753904044,33.8649556647517,11.5894437756296,23.8478513011942,22.6427640244955,46.7853059225018
"Nyakarambi (OSM)",6.15303048881285,99.0127886229593,7.34374969532034,7.17823356762527,7.13711400709735,39.8953099120209,56.7266575132068,8.64795491993339,7.22117436845028,8.99012583662824,5.03380827289824,11.8139320465244,19.8895161038371,10.6671143699452,16.139768336281,17.0195195579527,16.9246433702818,19.6471020120511,21.5268146575861,18.464635208514,16.5694425518977,26.0660178551118,25.4741793702532,19.8107373397097,90.2506777514772,380.578866913769,30.0298642584879,23.3158504718934,24.7364400100789,2.97807036815897,8.64805883690685,9.75774923203243,8.31367884790152,12.7374759063546,7.07322428757954,69.0897529731998,8.45846116991274,13.487449428422,17.0602161354483,5.31269313638717,6.41184090526562,6.37013032703383,4.89614595426834,3.93142064893578,2.79284754438287,3.21179463301628,24.3905466606398,33.9745615164902,6.44389509211423,139.403391004172,25.1501581611849,42.9812436822544,6.08501815645375,44.0067739979025,49.233043402236,65.5299641524576,71.5850372992847,140.154739246383,190.38536705156,11.5257447394002,6.77934396333543,9.02521370227557,607.132801680468,299.943039859187,171.195420188123,136.45145382418,11.3968619663389,9.08764187550458,23.5042699301042,4.94956092714617,32.1062391756435,78.6603794021244,6.90731794017805,26.7769453295574,0,7.00947999712573,4.60765196294733,16.2230299459244,8.38967094595834,24.5469314825373,13.2564638776314,32.4201043834653,5.0164483978199,18.7353018228022,12.8100228692371,26.4414652118322,10.93922071776,13.4698985048116,30.6447456123332,10.6868218945811,5.93573377962589,4.69467169757558,4.87348265498593,11.3796399515868,13.8714083418174,7.43447690290575,2.72803399146556,10.6415121887379,11.2100748478361,7.4023790817083,12.4406112928085,40.7613916925001,12.576438486148,6.00335867578243,12.224620379515,9.52931409563415,11.6850195294362,11.091653598268,3.24590546095118,5.60479002415811,7.71309529534166,11.0299409486661,20.3423404380931,13.3925613612553,5.26283001634834,1207.50482574277,7.1542213758994,18.960686332,7.958481457745,683.22546877849
"Buhanda (OSM)",111.643732584678,9.44904285043268,62.2831066444246,61.1263477333611,57.4020126374221,12.4525324650788,10.7408859171662,17.3088190369155,13.1442845335439,11.9676271699088,32.8026717669887,78.2258571319665,7.73498076691047,14.6653861265394,25.0897128507769,22.4122276600808,26.7800928025482,33.4684871141943,36.7428513850608,22.6656645909067,18.073636672771,32.6890364535203,34.3567945588689,23.9695525299277,10.1312665141816,8.31982047676184,14.2994468261153,18.0408323821931,14.3839830468455,7.39364471415269,12.0950026290282,77.4818589478448,172.61397945266,26.4877872050432,33.9354820137786,112.170887411092,16.988252601941,28.5488359196101,12.6747064776354,15.3118977435622,16.5143542705827,18.4494885217833,10.9321487883283,10.4950179945076,6.53647894804301,7.98572994726836,9.82320171605167,8.91546472889896,18.6719284220765,301.360652209472,59.207560309227,13.6461994538474,47.0224321635297,12.2280275258248,11.5093907089486,10.4787820347929,10.2542185531716,8.81246691485505,9.0348616639503,6.90393526351342,104.256408888457,194.99560061493,8.0216203325903,8.22444988298089,8.45278293740888,9.1872150374219,16.1444566919314,12.2003101767282,31.2364010283927,18.4259552918164,16.0429135654125,8.85732272700571,48.6779564052814,15.862279226654,7.00947999712572,0,9.84917681583392,43.1028081470573,171.947943352375,17.2936745140085,23.2714362704982,14.0280539231851,32.4282295607913,21.0776376875717,22.1349644776458,27.5809113162298,17.7475681253565,29.9070844840723,14.6665652354399,38.3411274581039,9.97163354297011,12.6437351857383,10.2808235407949,41.8300147366249,9.36552880048517,14.0382487796623,6.27938651963082,16.303373983599,18.3600542150452,3492.69122561944,21.172568640321,50.5992155783157,25.0156057356901,30.1041968541133,20.7127915037919,15.2959276518467,19.4068837923328,18.0937919415088,8.4994665425552,115.887770047854,13.3749133993887,20.3260510761683,20.2055760537991,27.3459652912219,9.97257733195675,7.72740453390607,58.4962296469435,10.600815832249,15.3641140433113,16.4144202178034
